
---- PROCESS STARTING ON: Wed, 06 Mar 2013 14:08:23 +0000 ----
[2013-03-06 15:08:24,226][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF20\nsS'height'\np5\nI5\nsS'width'\np6\nI6\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI24\nsS'x'\nI46\ns."
[2013-03-06 15:08:24,227][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF36\nsS'height'\np5\nI6\nsS'width'\np6\nI9\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI20\nsS'x'\nI119\ns."
[2013-03-06 15:08:24,227][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF20\nsS'height'\np5\nI5\nsS'width'\np6\nI6\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI8\nsS'x'\nI114\ns."
[2013-03-06 15:08:24,227][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF983.5\nsS'height'\np5\nI62\nsS'width'\np6\nI51\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI1\nsS'x'\nI108\ns."
[2013-03-06 15:08:24,227][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF25\nsS'height'\np5\nI6\nsS'width'\np6\nI6\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI1\nsS'x'\nI82\ns."
[2013-03-06 15:08:24,228][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF171\nsS'height'\np5\nI7\nsS'width'\np6\nI40\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI1\nsS'x'\nI16\ns."
[2013-03-06 15:08:24,228][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'sorted_contours'\np2\n(lp3\n(dp4\nS'y'\nI30\nsS'x'\nI1\nsS'height'\np5\nI89\nsS'surface'\np6\nF1496.5\nsS'width'\np7\nI45\nsa(dp8\nS'y'\nI1\nsS'x'\nI108\nsg5\nI62\nsg6\nF983.5\nsg7\nI51\nsa(dp9\nS'y'\nI69\nsS'x'\nI120\nsg5\nI50\nsg6\nF482\nsg7\nI39\nsa(dp10\nS'y'\nI1\nsS'x'\nI16\nsg5\nI7\nsg6\nF171\nsg7\nI40\nsa(dp11\nS'y'\nI34\nsS'x'\nI36\nsg5\nI10\nsg6\nF58\nsg7\nI14\nsa(dp12\nS'y'\nI20\nsS'x'\nI119\nsg5\nI6\nsg6\nF36\nsg7\nI9\nsa(dp13\nS'y'\nI89\nsS'x'\nI36\nsg5\nI6\nsg6\nF25\nsg7\nI6\nsa(dp14\nS'y'\nI28\nsS'x'\nI30\nsg5\nI6\nsg6\nF25\nsg7\nI6\nsa(dp15\nS'y'\nI1\nsS'x'\nI82\nsg5\nI6\nsg6\nF25\nsg7\nI6\nsa(dp16\nS'y'\nI96\nsS'x'\nI50\nsg5\nI6\nsg6\nF24.5\nsg7\nI6\nsa(dp17\nS'y'\nI37\nsS'x'\nI58\nsg5\nI5\nsg6\nF20\nsg7\nI6\nsa(dp18\nS'y'\nI24\nsS'x'\nI46\nsg5\nI5\nsg6\nF20\nsg7\nI6\nsa(dp19\nS'y'\nI8\nsS'x'\nI114\nsg5\nI5\nsg6\nF20\nsg7\nI6\nsa(dp20\nS'y'\nI117\nsS'x'\nI92\nsg5\nI2\nsg6\nF5\nsg7\nI6\nsa(dp21\nS'y'\nI117\nsS'x'\nI58\nsg5\nI2\nsg6\nF5\nsg7\nI6\nsasS'command'\np22\nS'observation'\np23\nsS'name'\np24\nS'combined_green'\np25\ns."
[2013-03-06 15:08:24,345][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'yellow'\np3\nsS'surface'\np4\nF10\nsS'height'\np5\nI6\nsS'width'\np6\nI3\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI4\nsS'x'\nI1\ns."
[2013-03-06 15:08:24,345][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'sorted_contours'\np2\n(lp3\n(dp4\nS'y'\nI4\nsS'x'\nI1\nsS'height'\np5\nI6\nsS'surface'\np6\nF10\nsS'width'\np7\nI3\nsasS'command'\np8\nS'observation'\np9\nsS'name'\np10\nS'combined_yellow'\np11\ns."
[2013-03-06 15:08:24,345][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF20\nsS'height'\np5\nI3\nsS'width'\np6\nI16\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI116\nsS'x'\nI60\ns."
[2013-03-06 15:08:24,345][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF484\nsS'height'\np5\nI24\nsS'width'\np6\nI37\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI95\nsS'x'\nI122\ns."
[2013-03-06 15:08:24,346][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF20\nsS'height'\np5\nI5\nsS'width'\np6\nI6\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI85\nsS'x'\nI136\ns."
[2013-03-06 15:08:24,346][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF65\nsS'height'\np5\nI9\nsS'width'\np6\nI11\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI82\nsS'x'\nI148\ns."
[2013-03-06 15:08:24,346][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF34.5\nsS'height'\np5\nI7\nsS'width'\np6\nI7\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI77\nsS'x'\nI28\ns."
[2013-03-06 15:08:24,347][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF71\nsS'height'\np5\nI8\nsS'width'\np6\nI18\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI34\nsS'x'\nI26\ns."
[2013-03-06 15:08:24,347][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF1639\nsS'height'\np5\nI97\nsS'width'\np6\nI55\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI22\nsS'x'\nI1\ns."
[2013-03-06 15:08:24,347][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF55\nsS'height'\np5\nI12\nsS'width'\np6\nI6\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI19\nsS'x'\nI48\ns."
[2013-03-06 15:08:24,347][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF1030.5\nsS'height'\np5\nI69\nsS'width'\np6\nI31\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI1\nsS'x'\nI128\ns."
[2013-03-06 15:08:24,348][Borg.Brain.Vision.BlobDetector] DEBUG: Sent data: "(dp1\nS'name'\np2\nS'green'\np3\nsS'surface'\np4\nF40\nsS'height'\np5\nI3\nsS'width'\np6\nI24\nsS'command'\np7\nS'observation'\np8\nsS'y'\nI1\nsS'x'\nI84\ns."
